path,size,file_label,infer_time
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Barcelona_Express/2012/README.txt,513,freetext,0.394441843
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Barcelona_Express/2012/BMBE20120913_PI_OME.pdf,13823,freetext,0.653004169
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Barcelona_Express/2012/BMBE20120703_PI_OME.pdf,13812,freetext,0.626053333
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Barcelona_Express/2012/BMBE20120703_PI_OME.xml,13519,json/xml,0.005962133
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Sogen_Maru/MRI_xco2_metadata.pdf,570930,freetext,0.965688229
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Sogen_Maru/So9110_xco2.csv,43584,tabular,0.088775158
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Sogen_Maru/Sogenmaru_cruise_track.ps,112399,freetext,0.792201996
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Shirase_I/jare34_surf_dic.csv,1299930,tabular,0.592262983
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Shirase_I/README~,458,freetext,0.614541054
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Shirase_I/README,467,freetext,0.527537346
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Shirase_I/Shirase_cruise_track.ps,119107,freetext,0.888236046
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Shirase_I/MRI_dic_metadata.pdf,790892,freetext,0.815726995
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/MRI_xco2_metadata.doc,786432,freetext,3.878964901
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/KH85-3.csv,9413,tabular,0.069790125
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/KH83-4.csv,185583,tabular,0.091675997
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/README~,462,freetext,0.41252017
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/README,463,freetext,0.397023916
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/Hakuho1_cruise_track.ps,290678,freetext,0.998478889
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/KH70-2.csv,109328,tabular,0.115155935
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/KH70-1.csv,58746,tabular,0.115068913
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/MRI_xco2_metadata.pdf,570930,freetext,0.781974077
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/KH68-4.csv,143037,tabular,0.157109022
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hakuho_Maru_I/KH88-1.csv,119249,tabular,0.07933116
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/rf9901_surf_dic.csv,1631,tabular,0.051591873
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/rf9906_surf_dic.csv,3999,tabular,0.061288834
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/README~,452,freetext,0.437217712
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/README,466,freetext,0.342035055
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/rf9709_surf_dic.csv,2021,tabular,0.052927971
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/RyofuIII_cruise_track.ps,113754,freetext,0.65118289
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Ryofu_Maru_III/MRI_dic_metadata.pdf,790892,freetext,0.520960093
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/Mirai_cruise_track.ps,187878,freetext,0.787735939
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr99k7_surf_dic.csv,59297,tabular,0.099065065
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR02K1_xco2.csv,359422,tabular,0.126524925
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR98test_xco2.csv,102609,tabular,0.076663017
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr02k6_surf_dic.csv,98382,tabular,0.066609144
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr99k1_surf_dic.csv,2551,tabular,0.054854155
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr02k1_surf_dic.csv,65723,tabular,0.063902855
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr99k6_surf_dic.csv,50940,tabular,0.060692072
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr9801_surf_dic.csv,2124,freetext,0.394652367
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR02K6_xco2.csv,810810,tabular,0.218109131
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr01k1_surf_dic.csv,59880,tabular,0.104977846
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/README~,450,freetext,0.415091038
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/README,455,freetext,0.374690771
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MRI_xco2_metadata.pdf,570930,freetext,0.643308163
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR99K7_xco2.csv,337149,tabular,0.12872386
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR99K6_xco2.csv,322189,tabular,0.169259787
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR02K2_xco2.csv,337377,tabular,0.111829996
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR98K2_xco2.csv,382061,tabular,0.122639894
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR99K1_xco2.csv,421113,tabular,0.135965824
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr98k2_surf_dic.csv,3522,tabular,0.064902782
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr00k8_surf_dic.csv,51954,tabular,0.100612164
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR01K1_xco2.csv,344542,tabular,0.132956982
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MR00K8_xco2.csv,382691,tabular,0.141293764
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/mr02k2_surf_dic.csv,70797,tabular,0.070590973
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Mirai/MRI_dic_metadata.pdf,790892,freetext,0.566101074
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/pco2natsushima.ps,126722,freetext,0.785172939
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/Na9001_xco2.csv,109638,tabular,0.084604263
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/README~,452,freetext,0.406395197
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/Na8901_xco2.csv,109400,tabular,0.110421658
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/README,462,freetext,0.469511747
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/Na8701_xco2.csv,77385,tabular,0.088801861
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/MRI_xco2_metadata.pdf,570930,freetext,0.683820724
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Natsushima/Na9101_xco2.csv,162262,tabular,0.093582153
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Kaiyo_Maru/README~,443,freetext,0.419798136
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Kaiyo_Maru/README,443,freetext,0.381412983
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Kaiyo_Maru/MRI_xco2_metadata.pdf,570930,freetext,0.670709372
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Kaiyo_Maru/Ki87_xco2.csv,85152,tabular,0.07104516
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Kaiyo_Maru/Kaiyomaru_cruise_track.ps,307477,freetext,1.067626238
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/Ho9607.csv,264036,tabular,0.158939123
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/Ho9407.csv,163888,tabular,0.146828175
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/Ho9601.csv,115850,tabular,0.158785105
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/Ho9207.csv,83612,tabular,0.07205081
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/Hokuto_cruise_track.ps,272678,freetext,0.989795923
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/README,460,freetext,0.378250837
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/MRI_1968_2003/Hokuto_Maru/MRI_xco2_metadata.pdf,570930,freetext,0.70259285
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/2013-12 PS82_METADATA.xls,45056,freetext,0.574026823
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/2013-11_ANT29-8_METADATA.xls,45056,freetext,0.562880993
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/2013-12_PS82_MAP.png,132389,image,0.000146151
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/2013-11_ANT29-8_MAP.png,123133,image,5.82E-05
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/Polarstern_2013.jpg,113153,image,4.70E-05
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/06AQ20131221_2013-12 PS82_.csv,15698100,tabular,3.928701162
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/README.txt,431,freetext,0.424411058
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2013/06AQ20131110_2013-11_ANT29-8_DATA.csv,12027620,tabular,1.47039485
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140805_PI_OME.pdf,12089,freetext,0.574566841
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141203.csv,12536432,tabular,3.294347048
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140805_PI_OME.xml,8634,json/xml,0.003538132
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140309.csv,7302855,tabular,1.848822117
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140608_MAP.png,125555,image,0.00013113
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140805_MAP.png,138340,image,4.91E-05
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141026_PI_OME.xml,8634,json/xml,0.003866196
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141203_MAP.png,132634,image,0.00186801
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141203_PI_OME.pdf,12089,freetext,0.488485098
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141203_PI_OME.xml,8632,json/xml,0.003196239
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141026_PI_OME.pdf,12090,freetext,0.535168171
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140805.csv,12003932,tabular,2.965404987
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140608.csv,4661112,tabular,1.258901119
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140707_METADATA.xls,44544,freetext,0.586807728
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140805_METADATA.xls,44544,freetext,0.567449093
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141026_MAP.png,133306,image,0.000161648
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140309_METADATA.xls,44544,freetext,0.609597206
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140608_PI_OME.pdf,12090,freetext,0.585245132
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20141203_METADATA.xls,45056,freetext,0.606726885
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/06AQ20140608_PI_OME.xml,8623,json/xml,0.003739119
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/VOS_Polarstern/2014/README.txt,510,freetext,0.427763224
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150303_PI_OME.pdf,74023,freetext,0.806214094
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150708_PI_OME.pdf,74061,freetext,0.833300114
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150609.csv,207321,tabular,0.153068066
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20151006_PI_OME.xml,12054,json/xml,0.005363941
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150822_PI_OME.pdf,73344,freetext,0.878481865
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150317_PI_OME.xml,12167,json/xml,0.004683018
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150619.csv,1037990,tabular,0.29067421
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150619_PI_OME.pdf,74478,freetext,0.949930191
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20151012_PI_OME.pdf,13307,freetext,0.587283134
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20151012_PI_OME.xml,12140,json/xml,0.004612923
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150317_PI_OME.pdf,74018,freetext,0.882208109
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150822_PI_OME.xml,11849,json/xml,0.005457878
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2015/33GG20150619_PI_OME.xml,12392,freetext,0.467242956
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120911.csv,820824,tabular,0.260910749
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20121108_PI_OME.pdf,13499,freetext,0.718079805
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120720.csv,1424203,tabular,0.317631006
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20121108_PI_OME.xml,12380,json/xml,0.004831791
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120720_PI_OME.pdf,13582,freetext,0.715673685
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/Gordon_Gunter_2012.jpg,168237,image,0.000146866
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120720_PI_OME.xml,12664,json/xml,0.004947901
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120609.csv,987295,tabular,0.220141172
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120911_PI_OME.pdf,13599,freetext,0.634525061
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120609_PI_OME.pdf,13542,freetext,0.618416309
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120911_PI_OME.xml,12559,json/xml,0.004660368
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120609_PI_OME.xml,13006,json/xml,0.004719257
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120429_PI_OME.pdf,75662,freetext,0.901070833
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120429_PI_OME.xml,12930,json/xml,0.006471872
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120629_PI_OME.pdf,13591,freetext,0.613134146
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120515_PI_OME.pdf,13586,freetext,0.61988306
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120629.csv,1183697,tabular,0.277119875
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120515_PI_OME.xml,13082,json/xml,0.004364729
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120429.csv,815995,tabular,0.220921993
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120629_PI_OME.xml,12796,json/xml,0.004829884
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20121108.csv,885028,tabular,0.220607281
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120822.csv,863566,tabular,0.225769997
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/README.txt,419,freetext,0.388372898
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120515.csv,863311,tabular,0.234882116
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120822_PI_OME.xml,12413,json/xml,0.0051682
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2012/33GG20120822_PI_OME.pdf,13458,freetext,0.649109125
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0805_leg3.csv,500528,tabular,0.191072941
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0804_leg2.csv,759156,tabular,0.209966183
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0805_leg2.csv,2591771,tabular,0.508482933
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0805_leg3_readme.txt,3020,freetext,0.411139011
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0805_leg1.csv,1796704,tabular,0.322296858
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0805_leg1_readme.txt,3424,freetext,0.387086868
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0801.csv,1071810,tabular,0.2757411
/Users/ryan/Documents/CS/CDAC/xtract_autoencoder/datasets/cdiac_dataset/pub8/oceans/Gordon_Gunter/2008/gu0802_leg2.csv,1956163,tabular,0.494474888
